,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,0,0.1326565286428652,0.7579976850663848,0.11682970621629965,-2.795182495386711,-0.38321302859490924,3.3920733858470964,0.38507135826232286,0.07968192953338399,0.4171953820948222,-2.2574073181302627,1.3269516719066943,-0.31629089479267825,-1.1025504981149965,-0.7973941064163641,0.1729633584152882,0.5701734826996356,-0.24607598128359134,-1.3801900265441704,-2.0492303782921972,1.697054072923029,0.24197155081337907,5.152271268114385,0.6308140120356066,-2.5115638646709173,-0.1829214253099237,0.4631452640088827,3.3920733858470964,0.2761972628796876,-0.39230392946438075,1.6793739320872005
11,1,-7.257309679239066,0.4419611117898642,-4.4375013485101995,1.5608044037442812,1.6429008830383283,-2.3664909921150827,-0.12280720578441373,-0.9657889695818159,2.994109346002786,0.5564272205815489,-0.4228531754879511,0.4111986205549659,-4.226356364069496,-0.29444676848199725,-0.5780145395648985,1.6747498732719908,-0.4542848836623895,0.5064936596210662,-2.0351143886431813,-1.306438798260349,0.34004168556590264,1.0734892412327326,0.5974765791380401,-2.0530297346061483,-0.5949473364464843,-0.37718609035082407,-2.3664909921150827,0.04927876930063058,-3.4845883555254766,1.5856709792584294
12,0,-4.866611584425557,0.4274496517604559,-1.4264427536592823,-0.28028795846639654,-0.9484044044323298,2.2179691174652523,-0.38057686576102745,0.11350976540153829,-0.366347944146891,0.5405762246626398,1.7214703915170375,-0.4082493260016148,-0.5293856035497881,-0.11329938971261788,0.7647423169112184,2.993427114759244,0.9081426244192906,0.58419235294373,-2.2422473502317035,-0.8783939980698393,-1.0326883018402975,3.141549169809508,-0.868105442802072,1.6515523459016355,-1.4373661219339207,3.013381386056739,2.2179691174652523,1.548506827199381,-0.608753092520755,2.5345397498655924
13,1,-5.0549333025885925,-0.30255244513412427,-1.2549132632617197,0.3002263639389623,-0.5333354293603807,2.3178431398051176,-0.3879099102642598,1.734508073705201,1.2232606809100837,2.0648651296066243,-1.7563587755347077,1.5080093563798418,-1.1231865156718723,0.21935101977017962,-0.14548747046473856,1.1702732737160964,-0.6010558592367775,-0.6999564479375784,1.451486699386312,-1.5007499051941977,1.3846177255083159,1.5248230598767334,1.080887931634795,-1.010860534448271,0.03264710428242944,1.5056514937960639,2.3178431398051176,0.4728686642754414,0.9104074444804199,-4.935513327726086
14,1,-3.4526950239529066,1.163739626107664,-0.09656792978584736,0.817372131875565,0.03577611977171412,2.793012698940698,0.8534003434683503,0.939532893019803,2.0309653987004697,-0.31061434645257746,-2.4641774581960623,1.7206023013685796,-3.29209455654133,0.07474194026640445,-0.8021553398728766,0.31021408445966814,-0.831603992639273,1.1984532979910767,-0.9025033011865812,-2.2040357725185724,-0.028322211352617338,2.634684409977809,0.32743209706182363,4.926158519347423,0.2939118151520643,-1.8327023600088344,2.793012698940698,-0.37821507276742716,0.9308117759071185,-2.1285990495128515
15,0,-2.438801186644662,-1.4609595160155666,-0.5418252272051655,-0.3908267325305913,-0.0074382353529508505,1.40885120608637,0.6309042489269674,1.207716536550042,-0.2733240520974892,-0.023249632281273816,3.011547792040233,0.507938736394822,-0.424913189619033,-0.4201173539476595,0.0011844545410033824,2.950990762891761,0.13468410858132462,-0.49385622571087107,-4.855117903266162,-1.266217476567737,-0.4028919274546241,3.923552931128272,1.8720223891564178,1.924851015483259,-0.1638616171870709,3.4642135279214923,1.40885120608637,-0.03577785351467949,0.4519120592820701,2.527439898692588
16,1,-1.4632900855946704,2.079968761145135,-0.15998164673246282,0.7207310469232949,-0.44342392078606974,-3.829059462891642,0.7425036930816453,-0.4847763549148696,-0.19665856271141038,-0.7587020730727514,0.18824540169642182,0.23242508865900122,-2.1807886989892906,-0.00030734069937556063,-1.3350688680090066,1.969630752288274,0.19300670739612982,-0.2206481373477532,1.4991137997857804,-0.7548042755791987,0.0895903798296807,-2.9120532910006163,-0.7564827230039135,2.6622081391132757,-0.07327560159832441,0.6285477098963959,-3.829059462891642,2.064013080658519,0.3019590294210781,-1.234535188715492
17,0,-3.831166715811961,1.0287579593630258,-1.2770256382409733,-0.866823675622852,-0.78817714113363,1.4877125848150416,0.29141641502005916,-0.44422468651655456,-0.42212316764497504,0.6414487527341672,0.0017002870606742937,0.5355232549748438,0.2988234821760053,0.7110743215194545,0.01815560348645187,2.392483000836141,1.752913677248821,0.7707778136299936,-1.0434869916634217,-1.039778708835217,0.639147436989166,0.7246454737468867,-0.41108704486556014,-0.28472574291783515,-2.713284852646759,-0.08460893151543866,1.4877125848150416,1.8366008870167043,-0.598743342426508,1.1008610006386552
18,0,-2.6870865860205346,1.1323442660233516,1.288286482479878,2.6957652233407057,0.05460917017892678,4.771711434649291,-0.4444277224844575,0.3817684585839881,-0.4482786682618325,0.41457596395295904,5.902495586286288,0.6892209157190813,-1.8441342102108302,1.088665874982971,-1.4158353007526367,0.1306918969208564,-0.9636160741659149,-2.4392989483687875,0.47241451883547414,-0.4591674449811136,1.4105964547548684,1.2296985024197997,0.3255998719827824,-2.8881775913035725,-0.83148157460957,6.882811379142328,4.771711434649291,-0.8283318109836533,4.123156395270579,1.8773692140490459
19,0,-2.869885611910543,-0.9383062499022502,-0.1396443256822639,-1.1004536463765429,-0.9571171329123452,-0.6409707900828278,1.334713931872591,-0.2213196142465029,0.9030228158331334,-1.3677061478569241,0.784708144073437,1.2885031653489316,-0.5512050348315221,-0.5776678650369717,-0.27422733085447637,1.5620988809743628,-0.7360648174620241,-0.044003926588144254,-0.8390575688365528,-2.342016953670084,2.7449089370462367,3.120253405102417,0.18468373459187748,-2.798311055450323,0.3678641142591148,0.87462961639821,-0.6409707900828278,-1.7502523489574724,-1.6412253271377306,-0.07702923977086415
20,0,-9.267790202424903,2.0724952284497653,0.9786632158093059,-1.9451951355764838,-0.7667858752818772,2.4220091940333854,1.8830946762417118,1.243562270755298,1.9726218533611313,-0.6084781655110653,2.450707565858052,-0.41950375505926374,0.413091790001039,-0.5285851025608735,-0.19614767162589428,1.9385705810875464,-0.10562924996305234,-1.3445280678497304,-5.443713763644816,-4.889135367863231,-0.5159748461866142,2.1877396749591105,1.547257114144512,-0.07894653916242264,0.6256462289385916,8.166106913007292,2.4220091940333854,-0.8936357293931254,-0.004036953320011388,0.958471022430768
21,1,-12.04719122077903,0.20914189231792424,-4.967946085353059,-0.11290809008522248,-1.6863743587785862,-2.5943094894288405,-1.46665028495773,0.8320099418446197,0.15217687467637547,0.11429805747976444,-1.6059020449888677,-0.665248488116853,-4.59268857419801,-0.9905789532824371,-0.9219450850256642,1.1484763211113562,0.8134012224630349,-0.548874508293591,1.9798957443821834,-3.230154136283666,-0.4344748627218876,0.18797731857966174,-0.049150092867991824,-9.140800344265125,-1.0867492921472937,3.772503963953812,-2.5943094894288405,1.383651454801541,-2.565782340792127,-2.605046990906548
22,1,2.277729451957509,-0.29912971449283043,-1.1034973376956416,1.946593238998084,0.13508003861259332,-0.8906030551651403,0.5337681996039694,2.576006000499126,-2.3307756037138163,-0.9159111198689395,-0.15423091960596066,0.16833083993289727,-1.6225619297142804,0.1479171767903038,0.42503433905291377,-2.687125967667894,0.34109407916028883,-0.006736931282445291,-0.6889238395793816,2.2616358666569965,0.9437254655545215,-1.382318785244275,-0.4435356216256373,-2.125911519479939,-0.17108163681092495,-0.525596957550489,-0.8906030551651403,-0.013121686662861523,0.7970354945653634,-2.325206953174192
23,0,2.381996708671115,0.2596376966871443,-3.0221512415862826,-2.0619747812866436,-1.0206601710228649,-0.5643516671515166,1.1395183750528923,-0.28851275166146007,-1.7919001211567946,0.9930003881684197,4.372563769304051,0.5464279504782887,-2.931971553810392,0.721871329110417,-0.08564362086871269,0.5018532109111982,-0.6852570830130988,0.7289839669173631,-0.6195396800688062,2.2839464859228684,-0.07554700750737467,2.2388378915010008,-1.0890342876861625,1.0655214624500031,0.5217800753940864,0.5798064100553005,-0.5643516671515166,-0.4345394303394359,1.0931382976065795,1.6649754829897625
24,1,-0.02190073923905271,1.6614285366443304,0.7695274619307123,-0.31263136181330176,0.8063007021785078,5.304527407869849,1.5729757270583964,-0.21452116587271222,-1.4664385976219294,0.9519902169546759,1.7970267303532532,0.18535536937203173,1.346547722525802,-0.6927475912895725,1.134554589375302,-1.0154327876432536,0.09798421322855295,0.07226503090052859,0.32595557947773757,3.637461583275439,0.992255107664903,2.7855290392249414,2.1855033016306225,-2.0340156644392646,-0.4850855011780185,0.16191520107877325,5.304527407869849,0.8555931495269504,-2.1737902256229202,-0.9315188203483792
25,1,2.0546401792643536,-1.336530606219347,1.64873707338851,2.592131425106157,-0.1553118847686271,4.143243251882991,1.0118937529997092,0.8573017074001738,-0.5320142046339581,1.1089796234004046,0.9963020998946638,0.5804660307717664,2.382651351527091,-0.12145164929304536,0.5362259896666279,2.499324409319479,0.7900487067030543,1.3029859158762047,-3.966818499211715,0.20453550819794666,-2.020342841234586,-1.2252818132399659,0.4645102716349453,5.1384886803033325,-1.7348667554246748,-2.589783706986706,4.143243251882991,-0.5188413888707856,3.226021393263814,-3.3176450727630997
26,0,-2.6941901750101844,0.18365529750156018,-1.385676096920598,0.29354454243312855,-0.060654112461261595,2.920204926129754,0.7728717163079063,1.549465017182561,0.5860646422736849,0.2987099293071147,-2.5676785928180355,1.2563787314299621,-3.7763661904344707,-0.2412240300474471,2.5448771379889097,-1.5435009171660985,1.9645150796057247,0.7167436496637952,-3.111319304856651,1.9791766024388244,0.4842838929654276,0.5144711104019936,0.7228762663406808,2.342669891495509,0.1944234234660805,1.1897822314875623,2.920204926129754,-2.0196711853227534,1.5254962417219473,3.222881708347685
27,0,4.435028427341432,-0.7021130365869563,-0.5108379335438152,-2.0153732590110693,0.9597634297575854,1.4290541825429472,1.0372006228541504,-1.967327875327331,0.8183172006521914,1.3281250798695405,-0.5331292672617963,-0.5838742099306874,3.1247460239388087,-1.0503708749906924,0.6531022408538251,0.6747409547398157,-0.7551697597857681,-0.30276822153478256,2.543825731451837,1.9450191919193034,-0.3880848741976678,4.439050648909005,0.32178009246405936,0.24626566435369304,0.09145669459779442,1.2411603741706125,1.4290541825429472,2.308765617757503,1.1433356696769807,-0.6156645033775688
28,1,-3.3391349512803137,-0.6499239999822388,-1.575139077445331,-2.2009909936899983,-0.678802968829119,0.12044011537415758,-2.3273713091990866,1.0673837372386619,2.3786377883034913,0.2692527443645707,1.042004436900488,-1.6808539985158966,-6.006487667556986,-0.5999533346535939,-0.5531137161589063,-0.7087812404738246,0.31905971430051383,-0.7588409242237885,1.8615907666412455,1.4588106106725611,-0.5613599131307987,0.08662374068150994,-0.7399715670750757,-1.6146353632803891,2.137495640177504,0.6099944765972319,0.12044011537415758,-0.2793772188079584,-0.064179264405091,-1.6541201364858018
29,0,1.3279241845441474,0.05995835031581378,1.8442165693192156,-0.022538542859484173,0.31376881423974745,0.2659161115888644,0.6941865391741483,0.4248488859188594,-0.7844027317179512,-0.2687116316339506,-0.9849245793909277,-2.0725320792607445,0.6941261160746606,0.05497934733115086,0.6704792827723677,-0.2012394291342223,1.4344948114005074,-1.090106969903908,-0.5898541311187188,1.4597651641669402,0.4911899786622743,-0.09634193194563231,0.30070162684588847,-1.1499494336717675,-1.4762162692986018,1.6437561167368737,0.2659161115888644,-0.6428126234818388,0.6082333042381628,0.6729266000166386
30,0,-7.143505715299961,1.6135746874125672,1.315054539450879,2.0460973486252523,0.1551403334351771,1.971461607550431,0.9196201364090911,0.5715286724101488,-2.4760642510897024,0.28007432226729373,0.7857445066337732,3.2396375118926044,-1.9994480673346215,1.2000765621313574,-1.1753320188687828,-0.42348863230072376,0.5160109212682487,-0.8261933495887668,1.344813743030124,-4.576156569942022,0.764936101848341,0.5165301580495839,-1.0104099903136643,-3.11502893666056,2.1144532146650175,3.486500200245432,1.971461607550431,-2.493993757498543,0.34755853989791996,2.5798572728132148
31,0,-2.2181520354214763,1.3321803159699535,0.3576573449098167,-3.0739565313720405,0.7692253747906794,2.1686262467666713,0.6637121219860411,2.2924809557769357,0.7282392768148651,-0.21295439273840908,-2.1080274189822146,-0.04858567536214456,-3.0381308972361682,0.07499486663883971,0.8839103184492096,-2.477462324996788,0.38557464707599975,-0.5043049457130384,-2.6647979976649303,2.6304544696001884,0.10543070699124735,-2.023269474640254,1.0525205476021877,-3.08579087641064,-0.005620851465833215,2.954387358247834,2.1686262467666713,-0.13565864465386251,2.2028983914362383,0.5609246717631868
32,0,1.9383131571445755,-0.9082620460876484,-1.4380468802787636,-1.5038162173115308,-2.0304766061424195,0.3823015052945331,-0.30552757344870574,-0.3647092192484487,0.17245701621525464,-0.11146164075782797,4.061844180346669,-0.7702218527412622,-1.2763713933084535,0.1981191478763586,1.5398759084261453,0.9026587046754687,0.8959573923090385,-0.29520158394697094,-5.6283388017789155,-2.190985941066709,1.3638173248816328,2.5562078865448474,1.6615793650806618,-2.29056278470063,0.6880944954886876,3.2643142891776864,0.3823015052945331,1.6104651120430673,5.683143236129261,0.41406177907632624
33,0,-8.237093731705054,0.2553418672092398,-5.6358307213793015,0.15421734452170113,-0.010805322819115504,-2.611541664375632,1.0749746456736464,-1.065008889012159,-0.3927482880333225,-0.16078370639531744,0.384662396699635,-0.710382873997837,0.059185614451744,-0.2698114556221982,-0.3706983929334946,3.956176835533313,0.8727005809051024,1.977213982600655,-0.4720141296126569,-2.4917945900649086,0.6036020230983393,-2.6423723138701645,1.094578011097803,5.36879559837041,0.18197783327343692,1.626378277868268,-2.611541664375632,-1.1306296798875761,-2.058920370145366,0.8628753719496877
34,0,-8.189043875442813,0.623902933887069,-3.842529838728421,-3.816346425504287,-0.45497602117461045,1.6183478705937335,1.1075880589515759,-0.6581572046984261,0.4072851277364009,0.8752908740519133,3.482251453205948,-0.0036596258802974596,-0.23884733115782883,0.7662307676608152,-0.6902957316670797,2.3251695062198374,0.9080507456020709,-0.3176230815528952,-2.0569718547352243,-2.625591251927092,1.457786050421926,1.1265891372520418,-0.7513865802056746,1.6753545058427775,-0.3129253259206852,5.4069374423714,1.6183478705937335,0.7435054024129323,-0.32589209058875335,2.250659008352969
35,0,-1.6465619265906064,0.7723121023921974,-0.9798048754548868,-1.0488332340515518,-0.7466413672098442,-0.5762563177793266,-0.5095310168396386,-1.975427360694196,0.24950476039231057,0.11630511211354942,0.24057614002442576,0.46990550599061354,-3.1996283215665318,-0.4431116015900598,0.4236223157796891,1.1715844086878944,0.4710200103882721,0.15694159935601504,-2.753437428549962,-0.07844158075129046,-0.8047829747655573,4.271674736904645,1.5561437219683372,0.5674826791728341,0.09790108758316383,0.30546907691376146,-0.5762563177793266,-1.1504738300228963,-1.5303671761495972,2.528905936984858
36,1,-9.326230076567299,0.7870254354202293,-4.621544051141605,2.366221049552926,0.6762651343868977,-0.7119290186670769,-0.22954074104882463,-0.7500831203267716,-0.4085526362741918,-0.12717270301852765,1.4743594741270112,0.9452497424177511,-0.7866291401503127,-2.270301970725843,-0.388687604348693,1.7820249540155013,0.16705405366815929,1.4364058949919467,-0.948683686924442,-1.9958469101613479,-0.4122490893018357,-3.2070721337410766,1.4270636614585848,-0.44987567055733224,-0.8436606313560492,-1.90207326004951,-0.7119290186670769,0.6673095469119814,-4.92000531150513,2.126598100196654
37,0,0.5653063619046762,0.40401541350253056,0.44393861122556877,0.4602888901763035,-0.4507776843079806,1.0683276354500768,1.231878488040559,-1.6787825785290753,0.8953700995584563,-0.008962096105412279,-5.757035619672453,-1.5446398621215007,0.1741025541539402,0.4273321604378052,-0.35920139326958833,2.026381751658267,0.5113310985466076,-0.3230640018025296,-0.22212578841483518,0.5739856881617748,-1.0186015915706685,3.7872338792288684,1.6118963432068967,3.5041036674048196,-0.4270469335350702,1.1099837822438798,1.0683276354500768,0.004067485340034163,1.8829437353207614,2.1466302775575663
38,0,-2.8874211849326934,-0.2103641780436137,1.3850612343810793,0.6679710784735114,-0.20052910804381816,4.758051181186,0.22690514070106338,0.49492659657265536,0.9011790973043435,-0.30029419478629316,2.974263132961464,2.1132067478332064,-1.7167018671198537,-0.898844006571414,1.0294790611671811,0.7559459552935667,0.12777918706213992,-0.9103379585338781,-0.02364109521807975,-0.8619819100576681,0.010833085028833733,1.3099342404288579,0.18370322509615,-3.22597059854919,-1.1492204451046284,4.656809330291968,4.758051181186,-0.755601635621676,4.120553564963778,1.3405270984791833
39,0,12.76254391948985,-0.09063406363654208,2.5198563481293506,0.4249577335394811,-0.010003245276284628,-0.009739849453150512,1.5026943951711924,-0.5217280988925086,-1.3749487194826158,-1.008818968932767,0.003249028607164278,-0.8283564976515325,1.2382223409644593,0.059810670901546514,0.25231749698660894,-3.83615556502873,0.22202508548497157,-0.04448970403694669,-1.8988543845368078,3.365018999808405,-0.5093316909833735,5.3703853800903065,1.6023584409549871,-1.8697123236249695,-0.032821868208968014,-0.41730716733237927,-0.009739849453150512,1.091391297448115,3.004036600487266,6.317714337023972
40,1,-5.680219625834368,-0.5573762155581521,-2.0099449305281203,0.7016738903359628,-0.2679608429835828,-2.350169257545737,-1.317820687651634,1.7717228557343507,1.2486149865994525,-0.04499854319732513,-1.095473730387053,-1.2425879166399223,-2.8737304335323524,1.756052316644511,1.2777336543909301,-0.36533515728851695,0.4143196069787006,-1.605882951306015,-1.6808553535085233,-2.7077138462119854,-1.0424559909528839,-0.03322911791246361,-2.5083246360069356,-0.23884510435214187,0.16304542864852753,-0.32043080765799614,-2.350169257545737,-0.7284950633461341,-2.9129505954114294,2.9032227785784226
41,1,-8.599587004882588,1.1609580198494396,0.07894351297185923,-0.10972950535516177,-0.007751146389650715,-1.0842744467369831,0.671539200308427,-2.054169901606135,-0.6994210380293878,2.324828566073071,-4.641336684982427,2.1437992030204316,-5.136022714327094,1.3553064686589325,1.0409154002711796,-0.6150374813311873,0.42932191685032584,-0.2008275996091922,3.050375745015677,-1.1587125570616548,0.49051090987262014,0.3496059640951069,-1.0951269811432045,-3.4478103375673173,-0.3965046546616968,4.894460887938712,-1.0842744467369831,1.09833371907971,-1.1523840049284142,-0.3162273572514964
42,1,-1.14318903571587,0.6838662883961034,-1.918067954237252,-0.5932498057257397,-0.5264960980330347,-2.8242083216106577,-1.708119725618329,-0.30475327886204784,-0.09791009866246295,-0.5031050882649579,-0.798503593955301,1.1786822243386792,-0.06586126486078056,0.17530548427826723,1.2921299309802967,0.8009777664239562,0.22105715635134415,-0.4675301833036837,2.117888674909678,-0.4790199287069218,1.6703389006958194,-2.9169745832015286,1.902532268255531,0.03033067113416646,-0.5899196004998645,2.5650672414470215,-2.8242083216106577,-1.4604167030775392,1.9204826281540568,-1.3359888845815309
43,1,-5.512749535735485,-0.22274817527228571,-1.4947186862776602,3.0234943923343,-0.9955029192656316,3.862749239272668,-1.1566414001818208,-0.7365936337745139,-1.188725368647438,-0.5897795630131195,1.540405765496323,0.366988584024182,2.3761755254527435,0.8307493042902553,1.033295285461146,5.429784828756707,0.34893177584955215,-0.30395818756377835,-2.234699987593907,1.280077794340123,1.2671517470215035,0.059641899776719104,0.22766088446209695,0.7905233251146769,0.26597311759405745,0.7257829276772806,3.862749239272668,0.2903541413083979,-1.5615751913927036,-2.3200817844299584
44,1,-9.971197983331965,-1.2634481534688857,0.30687774651173994,-0.7532407913805376,-0.6812865102519061,2.767396378839289,-1.0233597977818896,-2.1913210088733748,1.6904840479101313,-1.2800822433068675,-2.763068860148169,-0.4887642278245593,-2.482490947171421,-0.12873893369659667,-0.9927386603383183,1.6689600316834174,0.5045504808672691,-0.822282265838746,-0.8948417692481773,-1.6165234997602405,-0.7912532926380818,-2.154153165004092,-2.250633343750488,3.719948072009237,-0.4471495270084911,1.1710845236153244,2.767396378839289,0.011122231604692376,-1.4425037742555569,-0.16318047416233958
45,1,-2.2053263559085208,-0.49997001864964463,1.3957612142874813,2.15129124051209,-0.963428118941546,3.6019686071742183,-0.31686929485212345,1.2337621873783793,0.22140190981625196,0.7483301819458061,-0.18900515573899232,-0.23039419653846496,1.7181161275069439,1.1437984102753038,-0.43308530712451887,-0.36365747464064857,-0.5243710221311255,1.144591621965839,1.2079942944856754,3.330690543375119,1.201613361519475,-1.701379056260241,0.4992109489075399,-0.901567061219498,0.4571430453259018,3.1333331512921556,3.6019686071742183,-0.35593800761707806,-0.7844964832439535,0.8491086030153671
46,1,-0.2772272792287003,0.9154752491105045,-1.6478138352803067,-1.975327840191976,0.1038171395803416,-0.854786745293848,0.3894266424860189,-1.481505286866308,0.28176692079967414,-0.9906534586299861,2.3159552007106057,1.2156325280283633,-1.6250205045743602,1.1085904617462756,0.9991659367551461,-1.568121479213065,0.5564789134172069,0.24934636707576732,2.8281074734509986,-0.9187778903403633,-1.2074924264687592,-1.9471443366131274,0.10953169744045145,-0.13237159673741336,0.3927839276738947,2.115004299028086,-0.854786745293848,-3.2050892567929337,2.6292938067251628,-0.8636504280602496
47,1,1.8212499460785803,0.6012534511615855,0.06752819535846347,-0.5528576707335527,0.47825760981028453,1.1663774579853126,0.4149227198399361,1.1770952528519039,-0.700253354145183,-0.9644302615302484,0.8172341204513124,0.3954272593111524,2.3150240924302756,1.038863155655639,-0.12666661969642604,-0.5952370054410824,-0.6923378890115476,1.1118897451532548,0.6801121389609098,1.6757685392836672,0.4334715958727938,-1.2200822109258442,0.7979746137514099,-2.182097964667792,0.1737960162055247,0.937110025151964,1.1663774579853126,1.075334805268528,1.0357000872089817,-0.7950663875129761
